Date,Predicted Close,Symbol
2024-11-09,36.26148960015295,LKQ
2024-11-10,36.22982717861859,LKQ
2024-11-11,38.12068536005128,LKQ
2024-11-12,37.95271706309736,LKQ
2024-11-13,37.88782375455905,LKQ
2024-11-14,37.69902432179569,LKQ
2024-11-15,37.84046094846279,LKQ
2024-11-16,36.039860927163346,LKQ
2024-11-17,36.00819850562898,LKQ
2024-11-18,37.89905668706051,LKQ
2024-11-19,37.73108839010545,LKQ
2024-11-20,37.666195081566805,LKQ
2024-11-21,37.47739564880514,LKQ
2024-11-22,37.618832275469394,LKQ
2024-11-23,35.818232254172834,LKQ
2024-11-24,35.78656983263938,LKQ
2024-11-25,37.67742801406974,LKQ
2024-11-26,37.5094597171127,LKQ
2024-11-27,37.44456640857519,LKQ
2024-11-28,37.25576697581264,LKQ
2024-11-29,37.397203602476,LKQ
2024-11-30,35.5966035811782,LKQ
2024-12-01,35.56494115964775,LKQ
2024-12-02,37.4557993410735,LKQ
2024-12-03,37.28783104411994,LKQ
2024-12-04,37.22293773558287,LKQ
2024-12-05,37.03413830281999,LKQ
2024-12-06,37.17557492948428,LKQ
2024-12-07,35.37497490818562,LKQ
2024-12-08,35.34331248665287,LKQ
