Symbol,Date,Predicted Close
KEY,2024-11-08,18.867688212758527
KEY,2024-11-11,19.08049674179711
KEY,2024-11-12,19.029174856734407
KEY,2024-11-13,19.02720936149713
KEY,2024-11-14,19.01005295126594
KEY,2024-11-15,19.02676947655305
KEY,2024-11-18,19.0227668909292
KEY,2024-11-19,19.023870838827452
KEY,2024-11-20,19.021894052523717
KEY,2024-11-21,19.02324673551023
KEY,2024-11-22,19.022863474832732
KEY,2024-11-25,19.02306341563016
KEY,2024-11-26,19.022860850249327
KEY,2024-11-27,19.02297625501106
KEY,2024-11-28,19.0229353270745
KEY,2024-11-29,19.022961031108444
KEY,2024-12-02,19.022941134943636
KEY,2024-12-03,19.02295158815021
KEY,2024-12-04,19.02294709649486
KEY,2024-12-05,19.022950009808387
KEY,2024-12-06,19.0229480747235
KEY,2024-12-09,19.022949071657987
KEY,2024-12-10,19.022948582822856
KEY,2024-12-11,19.022948893965037
KEY,2024-12-12,19.02294870480533
KEY,2024-12-13,19.022948803357313
KEY,2024-12-16,19.02294875106994
KEY,2024-12-17,19.022948783332986
KEY,2024-12-18,19.02294876464789
KEY,2024-12-19,19.022948774595427
