Symbol,Date,Predicted Close
ALLE,2024-11-08,140.23905873055566
ALLE,2024-11-11,140.30248393945857
ALLE,2024-11-12,140.36349626034016
ALLE,2024-11-13,140.42206954463413
ALLE,2024-11-14,140.47817888453366
ALLE,2024-11-15,140.53180062604625
ALLE,2024-11-18,140.58291238096263
ALLE,2024-11-19,140.63149303773812
ALLE,2024-11-20,140.67752277128545
ALLE,2024-11-21,140.7209830516797
ALLE,2024-11-22,140.7618566517761
ALLE,2024-11-25,140.80012765374414
ALLE,2024-11-26,140.8357814545205
ALLE,2024-11-27,140.8688047701859
ALLE,2024-11-28,140.8991856392715
ALLE,2024-11-29,140.92691342500072
ALLE,2024-12-02,140.95197881647493
ALLE,2024-12-03,140.97437382881054
ALLE,2024-12-04,140.99409180223782
ALLE,2024-12-05,141.011127400171
ALLE,2024-12-06,141.02547660626124
ALLE,2024-12-09,141.03713672044486
ALLE,2024-12-10,141.04610635399902
ALLE,2024-12-11,141.05238542361954
ALLE,2024-12-12,141.05597514453464
ALLE,2024-12-13,141.05687802267067
ALLE,2024-12-16,141.05509784588546
ALLE,2024-12-17,141.05063967428626
ALLE,2024-12-18,141.04350982965025
ALLE,2024-12-19,141.03371588396496
