Symbol,Date,Predicted Close
ED,2024-11-08,104.24467961042832
ED,2024-11-11,104.2680543318612
ED,2024-11-12,104.28954761992289
ED,2024-11-13,104.30916451620504
ED,2024-11-14,104.32691085966759
ED,2024-11-15,104.34279327762226
ED,2024-11-18,104.35681917624406
ED,2024-11-19,104.36899673062261
ED,2024-11-20,104.37933487436536
ED,2024-11-21,104.38784328876493
ED,2024-11-22,104.3945323915437
ED,2024-11-25,104.39941332518787
ED,2024-11-26,104.40249794488473
ED,2024-11-27,104.40379880607614
ED,2024-11-28,104.40332915164213
ED,2024-11-29,104.40110289872791
ED,2024-12-02,104.39713462522886
ED,2024-12-03,104.39143955594702
ED,2024-12-04,104.38403354843369
ED,2024-12-05,104.37493307853255
ED,2024-12-06,104.36415522563745
ED,2024-12-09,104.3517176576799
ED,2024-12-10,104.33763861586068
ED,2024-12-11,104.32193689914035
ED,2024-12-12,104.30463184850363
ED,2024-12-13,104.28574333101214
ED,2024-12-16,104.26529172366088
ED,2024-12-17,104.24329789705276
ED,2024-12-18,104.21978319890647
ED,2024-12-19,104.19476943741238
