Date,Predicted Close,Symbol
2024-11-09,78.26564122863354,CARR
2024-11-10,78.38053820421051,CARR
2024-11-11,80.3482603405669,CARR
2024-11-12,80.40448324069295,CARR
2024-11-13,80.38137260748671,CARR
2024-11-14,80.5365861606689,CARR
2024-11-15,80.79576416248726,CARR
2024-11-16,79.06992314731465,CARR
2024-11-17,79.18482012289076,CARR
2024-11-18,81.15254225924618,CARR
2024-11-19,81.2087651593711,CARR
2024-11-20,81.18565452616465,CARR
2024-11-21,81.34086807934817,CARR
2024-11-22,81.60004608116402,CARR
2024-11-23,79.87420506599368,CARR
2024-11-24,79.989102041571,CARR
2024-11-25,81.95682417792545,CARR
2024-11-26,82.01304707804844,CARR
2024-11-27,81.98993644484284,CARR
2024-11-28,82.14514999802608,CARR
2024-11-29,82.4043279998408,CARR
2024-11-30,80.67848698466942,CARR
2024-12-01,80.79338396024956,CARR
2024-12-02,82.7611060965993,CARR
2024-12-03,82.81732899672579,CARR
2024-12-04,82.79421836352086,CARR
2024-12-05,82.94943191670286,CARR
2024-12-06,83.20860991851886,CARR
2024-12-07,81.48276890334681,CARR
2024-12-08,81.59766587892449,CARR
