Date,Predicted Close,Symbol
2024-11-09,105.37176296559481,ARE
2024-11-10,105.349337101596,ARE
2024-11-11,116.36825277673866,ARE
2024-11-12,116.24154518018516,ARE
2024-11-13,116.33925296193678,ARE
2024-11-14,116.31927247073781,ARE
2024-11-15,116.25417398631569,ARE
2024-11-16,105.21478630565365,ARE
2024-11-17,105.19236044165068,ARE
2024-11-18,116.21127611678752,ARE
2024-11-19,116.08456852022759,ARE
2024-11-20,116.18227630197799,ARE
2024-11-21,116.16229581078679,ARE
2024-11-22,116.09719732634906,ARE
2024-11-23,105.05780964570165,ARE
2024-11-24,105.03538378170533,ARE
2024-11-25,116.05429945683638,ARE
2024-11-26,115.92759186026568,ARE
2024-11-27,116.025299642019,ARE
2024-11-28,116.00531915082651,ARE
2024-11-29,115.94022066638243,ARE
2024-11-30,104.90083298572934,ARE
2024-12-01,104.87840712174992,ARE
2024-12-02,115.897322796853,ARE
2024-12-03,115.77061520030375,ARE
2024-12-04,115.86832298206006,ARE
2024-12-05,115.84834249086386,ARE
2024-12-06,115.783244006424,ARE
2024-12-07,104.74385632576718,ARE
2024-12-08,104.72143046177324,ARE
2024-11-09,105.37176296559481,ARE
2024-11-10,105.349337101596,ARE
2024-11-11,116.36825277673866,ARE
2024-11-12,116.24154518018516,ARE
2024-11-13,116.33925296193678,ARE
2024-11-14,116.31927247073781,ARE
2024-11-15,116.25417398631569,ARE
2024-11-16,105.21478630565365,ARE
2024-11-17,105.19236044165068,ARE
2024-11-18,116.21127611678752,ARE
2024-11-19,116.08456852022759,ARE
2024-11-20,116.18227630197799,ARE
2024-11-21,116.16229581078679,ARE
2024-11-22,116.09719732634906,ARE
2024-11-23,105.05780964570165,ARE
2024-11-24,105.03538378170533,ARE
2024-11-25,116.05429945683638,ARE
2024-11-26,115.92759186026568,ARE
2024-11-27,116.025299642019,ARE
2024-11-28,116.00531915082651,ARE
2024-11-29,115.94022066638243,ARE
2024-11-30,104.90083298572934,ARE
2024-12-01,104.87840712174992,ARE
2024-12-02,115.897322796853,ARE
2024-12-03,115.77061520030375,ARE
2024-12-04,115.86832298206006,ARE
2024-12-05,115.84834249086386,ARE
2024-12-06,115.783244006424,ARE
2024-12-07,104.74385632576718,ARE
2024-12-08,104.72143046177324,ARE
