Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,26.602622851313452,,PFE
2024-11-11,26.71582309850028,,PFE
2024-11-12,26.624682397540735,,PFE
2024-11-13,26.68230106887028,,PFE
2024-11-14,26.642459954044213,,PFE
2024-11-15,26.61309018025002,,PFE
2024-11-18,26.634628863867142,,PFE
2024-11-19,26.62207477738357,,PFE
2024-11-20,26.627307575857934,,PFE
2024-11-21,26.62848159718065,,PFE
2024-11-22,26.62320080930454,,PFE
2024-11-25,26.6261398870216,,PFE
2024-11-26,26.62506319494387,,PFE
2024-11-27,26.624932012128426,,PFE
2024-11-28,26.625700750437694,,PFE
2024-11-29,26.624973578757736,,PFE
2024-12-02,26.625242586415183,,PFE
2024-12-03,26.625251262447172,,PFE
2024-12-04,26.625120687949458,,PFE
2024-12-05,26.625258500748146,,PFE
2024-12-06,26.625185666032813,,PFE
2024-12-09,26.625190887122415,,PFE
2024-12-10,26.625214328257105,,PFE
2024-12-11,26.62518793588231,,PFE
2024-12-12,26.62520407458852,,PFE
2024-12-13,26.6252006587661,,PFE
2024-12-16,26.625196682662377,,PFE
2024-12-17,26.625201864447575,,PFE
2024-12-18,26.625198432569412,,PFE
2024-12-19,26.625199492108766,,PFE
