Date,Predicted Close,Symbol
2024-11-09,473.4976739326862,ELV
2024-11-10,472.8665652653922,ELV
2024-11-11,464.7260215657919,ELV
2024-11-12,463.3536758828902,ELV
2024-11-13,461.69689115932806,ELV
2024-11-14,461.10808435141894,ELV
2024-11-15,460.6871427092099,ELV
2024-11-16,469.07993561305193,ELV
2024-11-17,468.4488269457623,ELV
2024-11-18,460.308283246166,ELV
2024-11-19,458.9359375632675,ELV
2024-11-20,457.2791528397073,ELV
2024-11-21,456.6903460317953,ELV
2024-11-22,456.2694043895961,ELV
2024-11-23,464.6621972934275,ELV
2024-11-24,464.0310886261323,ELV
2024-11-25,455.89054492654014,ELV
2024-11-26,454.5181992436496,ELV
2024-11-27,452.86141452009105,ELV
2024-11-28,452.2726077121758,ELV
2024-11-29,451.85166606998223,ELV
2024-11-30,460.24445897381787,ELV
2024-12-01,459.61335030651054,ELV
2024-12-02,451.4728066069385,ELV
2024-12-03,450.1004609240318,ELV
2024-12-04,448.4436762004688,ELV
2024-12-05,447.8548693925593,ELV
2024-12-06,447.4339277503632,ELV
2024-12-07,455.8267206542008,ELV
2024-12-08,455.1956119869018,ELV
