Symbol,Date,Predicted Close
DOV,2024-11-08,198.76359979390364
DOV,2024-11-11,198.69912764945587
DOV,2024-11-12,201.68107464943748
DOV,2024-11-13,203.43743894920308
DOV,2024-11-14,205.98323861882724
DOV,2024-11-15,202.73412998089591
DOV,2024-11-18,203.77966512267366
DOV,2024-11-19,204.75461922738404
DOV,2024-11-20,205.967690957757
DOV,2024-11-21,209.21138714612292
DOV,2024-11-22,208.30586290934158
DOV,2024-11-25,208.16457815103325
DOV,2024-11-26,203.20823099642516
DOV,2024-11-27,204.28048186834476
DOV,2024-11-28,208.86033175498562
DOV,2024-11-29,209.09906677759912
DOV,2024-12-02,210.9784923226043
DOV,2024-12-03,207.3631299300223
DOV,2024-12-04,207.80021322452868
DOV,2024-12-05,208.12864129285848
DOV,2024-12-06,210.47210234912274
DOV,2024-12-09,217.74768609313816
DOV,2024-12-10,216.99587841416408
DOV,2024-12-11,216.6992316015274
DOV,2024-12-12,213.1039653101581
DOV,2024-12-13,213.44479587166728
DOV,2024-12-16,217.17476131932222
DOV,2024-12-17,218.22167553257287
DOV,2024-12-18,220.54765113487542
DOV,2024-12-19,217.08501710536797
