Date,Predicted Close,Symbol
2024-11-09,141.62380571104399,TEL
2024-11-10,141.61053777477568,TEL
2024-11-11,148.35203447467893,TEL
2024-11-12,148.0634879265036,TEL
2024-11-13,148.18879183123497,TEL
2024-11-14,148.2501426868211,TEL
2024-11-15,148.34238484046253,TEL
2024-11-16,141.5309349471811,TEL
2024-11-17,141.51766701091063,TEL
2024-11-18,148.25916371081004,TEL
2024-11-19,147.97061716263084,TEL
2024-11-20,148.09592106736153,TEL
2024-11-21,148.15727192295267,TEL
2024-11-22,148.24951407658418,TEL
2024-11-23,141.4380641833121,TEL
2024-11-24,141.42479624704558,TEL
2024-11-25,148.1662929469412,TEL
2024-11-26,147.87774639875528,TEL
2024-11-27,148.00305030348758,TEL
2024-11-28,148.06440115907827,TEL
2024-11-29,148.1566433127058,TEL
2024-11-30,141.34519341943005,TEL
2024-12-01,141.3319254831741,TEL
2024-12-02,148.07342218305308,TEL
2024-12-03,147.78487563487974,TEL
2024-12-04,147.91017953961403,TEL
2024-12-05,147.9715303952021,TEL
2024-12-06,148.0637725488327,TEL
2024-12-07,141.25232265555454,TEL
2024-12-08,141.2390547192898,TEL
