Symbol,Date,Predicted Close
WYNN,2024-11-08,84.43212529933912
WYNN,2024-11-11,84.40057697243427
WYNN,2024-11-12,84.40775311248112
WYNN,2024-11-13,84.45153931052815
WYNN,2024-11-14,84.46136074769393
WYNN,2024-11-15,84.46279596744951
WYNN,2024-11-18,84.46255461265073
WYNN,2024-11-19,84.46164038238867
WYNN,2024-11-20,84.46125142473882
WYNN,2024-11-21,84.46115735924622
WYNN,2024-11-22,84.46115460929457
WYNN,2024-11-25,84.4611743325259
WYNN,2024-11-26,84.46118639796144
WYNN,2024-11-27,84.46119042824144
WYNN,2024-11-28,84.46119101582671
WYNN,2024-11-29,84.4611906427885
WYNN,2024-12-02,84.46119030665062
WYNN,2024-12-03,84.46119016258389
WYNN,2024-12-04,84.46119012871392
WYNN,2024-12-05,84.46119013268671
WYNN,2024-12-06,84.4611901411477
WYNN,2024-12-09,84.46119014575876
WYNN,2024-12-10,84.46119014720858
WYNN,2024-12-11,84.46119014732
WYNN,2024-12-12,84.46119014713663
WYNN,2024-12-13,84.46119014700177
WYNN,2024-12-16,84.46119014694847
WYNN,2024-12-17,84.46119014693829
WYNN,2024-12-18,84.46119014694118
WYNN,2024-12-19,84.46119014694477
