Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,225.396846505237,,CME
2024-11-11,225.54963469870555,,CME
2024-11-12,225.57575533689104,,CME
2024-11-13,225.4381266983761,,CME
2024-11-14,225.3829496924677,,CME
2024-11-15,225.38470656586728,,CME
2024-11-18,225.38041430174232,,CME
2024-11-19,225.38498594280105,,CME
2024-11-20,225.3892436000315,,CME
2024-11-21,225.39009490965043,,CME
2024-11-22,225.3901895258477,,CME
2024-11-25,225.39011279329466,,CME
2024-11-26,225.38988162789522,,CME
2024-11-27,225.38978106020022,,CME
2024-11-28,225.38976445178517,,CME
2024-11-29,225.3897656604475,,CME
2024-12-02,225.38977499932872,,CME
2024-12-03,225.38978248503557,,CME
2024-12-04,225.389784700919,,CME
2024-12-05,225.38978491838859,,CME
2024-12-06,225.38978457057064,,CME
2024-12-09,225.3897841497183,,CME
2024-12-10,225.38978394677818,,CME
2024-12-11,225.38978390363908,,CME
2024-12-12,225.38978391247102,,CME
2024-12-13,225.38978393312394,,CME
2024-12-16,225.38978394731706,,CME
2024-12-17,225.38978395217052,,CME
2024-12-18,225.38978395254577,,CME
2024-12-19,225.38978395166725,,CME
