Symbol,Date,Predicted Close
GILD,2024-11-08,96.47427684432559
GILD,2024-11-11,96.67976998806053
GILD,2024-11-12,96.51781201088563
GILD,2024-11-13,96.4840511419105
GILD,2024-11-14,96.50748706654744
GILD,2024-11-15,96.50003120265481
GILD,2024-11-18,96.49957874990592
GILD,2024-11-19,96.50242075220321
GILD,2024-11-20,96.50202795800737
GILD,2024-11-21,96.50188692190285
GILD,2024-11-22,96.50205839913764
GILD,2024-11-25,96.50200182179077
GILD,2024-11-26,96.50197743146387
GILD,2024-11-27,96.50199025787224
GILD,2024-11-28,96.50198706199018
GILD,2024-11-29,96.5019855805749
GILD,2024-12-02,96.50198697032964
GILD,2024-12-03,96.50198686390016
GILD,2024-12-04,96.50198673432753
GILD,2024-12-05,96.50198683486573
GILD,2024-12-06,96.50198682148633
GILD,2024-12-09,96.50198680555141
GILD,2024-12-10,96.50198681241135
GILD,2024-12-11,96.501986811606
GILD,2024-12-12,96.50198681034706
GILD,2024-12-13,96.50198681098648
GILD,2024-12-16,96.50198681099482
GILD,2024-12-17,96.50198681089661
GILD,2024-12-18,96.50198681094648
GILD,2024-12-19,96.50198681094776
